"def _log_subprocess(self, msg, stdin, stdout, stderr):  # Define the function to log subprocess details.
    info = [msg]  # Start by adding the initial message (e.g., command being executed).
    
    # If stdin is provided, add its formatted representation to the log.
    if stdin is not None:
        info.append(f'stdin={_format_pipe(stdin)}')

    # If stdout and stderr are both directed to the same stream (STDOUT), log them together.
    if stdout is not None and stderr == subprocess.STDOUT:
        info.append(f'stdout=stderr={_format_pipe(stdout)}')
    else:
        # Otherwise, log stdout and stderr separately.
        if stdout is not None:
            info.append(f'stdout={_format_pipe(stdout)}')
        if stderr is not None:
            info.append(f'stderr={_format_pipe(stderr)}')

    # Join the message parts into a single string and log it as a debug message.
    logger.debug(' '.join(info))
","The _log_subprocess method is used to log information about a subprocess invocation, including details about the stdin, stdout, and stderr streams. It formats these streams appropriately (using the _format_pipe function) and constructs a log message. The method then logs this message using the logger.debug() function, ensuring that relevant details about the subprocess communication are captured for debugging purposes. This function helps monitor the input/output streams of subprocesses, especially in complex systems where multiple subprocesses are managed."
"def _set_coroutine_origin_tracking(self, enabled):  # Method to toggle coroutine origin tracking.
    # Check if the desired state (enabled/disabled) is different from the current state.
    if bool(enabled) == bool(self._coroutine_origin_tracking_enabled):
        return  # No change needed if the state is already as requested.

    if enabled:  # If enabling origin tracking:
        # Save the current depth of coroutine origin tracking before modifying it.
        self._coroutine_origin_tracking_saved_depth = (
            sys.get_coroutine_origin_tracking_depth())
        # Set the coroutine origin tracking depth to a predefined constant (DEBUG_STACK_DEPTH).
        sys.set_coroutine_origin_tracking_depth(
            constants.DEBUG_STACK_DEPTH)
    else:  # If disabling origin tracking:
        # Restore the original tracking depth that was saved earlier.
        sys.set_coroutine_origin_tracking_depth(
            self._coroutine_origin_tracking_saved_depth)

    # Update the internal state to reflect whether coroutine origin tracking is enabled or not.
    self._coroutine_origin_tracking_enabled = enabled
","The _set_coroutine_origin_tracking method is used to manage the tracking of coroutine origins in Python, which helps identify the stack trace when a coroutine is created. The method enables or disables this tracking based on the enabled parameter. If tracking is enabled, it saves the current depth of coroutine origin tracking, and then sets it to a predefined constant value (constants.DEBUG_STACK_DEPTH). If tracking is disabled, it restores the saved depth of the tracking. This method ensures that the coroutine origin tracking is only modified when necessary, providing more granular control over how coroutine origins are traced."
"def _format_callbacks(cb):  # Function to format the list of callbacks.
    """"""helper function for Future.__repr__""""""
    size = len(cb)  # Get the number of callbacks in the list.
    if not size:  # If there are no callbacks.
        cb = ''  # Set cb to an empty string.

    # Function to format a single callback.
    def format_cb(callback):
        return format_helpers._format_callback_source(callback, ())

    # Handle different callback list sizes.
    if size == 1:
        cb = format_cb(cb[0][0])  # Format the single callback.
    elif size == 2:
        cb = '{}, {}'.format(format_cb(cb[0][0]), format_cb(cb[1][0]))  # Format two callbacks.
    elif size > 2:
        # For more than two callbacks, display the first and last callback and the count of the omitted ones.
        cb = '{}, <{} more>, {}'.format(format_cb(cb[0][0]), size - 2, format_cb(cb[-1][0]))

    # Return the formatted string with all the callbacks.
    return f'cb=[{cb}]'
","The _format_callbacks function is a helper used to format the representation of callbacks associated with a Future object (as seen in Future.__repr__). It takes a list of callback functions, processes it, and returns a string that formats the callbacks in a concise and readable way. If there are too many callbacks, it reduces the list to a more compact form while still indicating how many callbacks are omitted."
"def _future_repr_info(future):
    # (Future) -> str
    """"""helper function for Future.__repr__""""""
    info = [future._state.lower()]  # Start with the state of the Future (e.g., 'pending', 'done', etc.)

    # If the future is finished, we add more detailed information about the result or exception.
    if future._state == _FINISHED:
        if future._exception is not None:
            # If there's an exception, add it to the info.
            info.append(f'exception={future._exception!r}')
        else:
            # If there is no exception, add the result. Use reprlib to limit string length.
            result = reprlib.repr(future._result)
            info.append(f'result={result}')

    # If there are any callbacks, format them and add them to the info.
    if future._callbacks:
        info.append(_format_callbacks(future._callbacks))

    # If the future has a source traceback, include the location where it was created.
    if future._source_traceback:
        frame = future._source_traceback[-1]  # Get the last frame from the traceback.
        info.append(f'created at {frame[0]}:{frame[1]}')  # Append the file and line number.

    return info  # Return the list of formatted strings.
","The _future_repr_info function is a helper used for generating a string representation of a Future object in the __repr__ method. It collects various pieces of information about the Future's state, result, exception, callbacks, and creation source, and returns them as a list of formatted strings. This representation can be helpful for debugging and logging purposes."
"def _task_repr_info(task):
    # Generate the basic future representation info using _future_repr_info.
    info = base_futures._future_repr_info(task)

    # If the task is cancelling and not yet done, change the state representation.
    if task.cancelling() and not task.done():
        info[0] = 'cancelling'

    # Insert the task name after the state.
    info.insert(1, 'name=%r' % task.get_name())

    # If the task is waiting for another future, insert that information.
    if task._fut_waiter is not None:
        info.insert(2, f'wait_for={task._fut_waiter!r}')

    # If the task has an associated coroutine, insert it as well.
    if task._coro:
        coro = coroutines._format_coroutine(task._coro)  # Format the coroutine for display.
        info.insert(2, f'coro=<{coro}>')

    return info  # Return the list of formatted strings representing the task.
","The _task_repr_info function is a helper designed to generate a string representation of a Task object, which is a subclass of Future in Python's asynchronous programming model. It builds upon the _future_repr_info function, adding additional details specific to a task, such as its cancellation status, associated coroutine, and future waiter."
"def _task_print_stack(task, limit, file):
    # Initialize a list to hold the stack trace details
    extracted_list = []
    checked = set()

    # Iterate over the frames in the task's stack trace, limited by 'limit'
    for f in task.get_stack(limit=limit):
        lineno = f.f_lineno  # Line number where the frame is located
        co = f.f_code  # Code object of the frame
        filename = co.co_filename  # Filename of the code
        name = co.co_name  # Name of the function or method

        # Ensure that we only check the cache for a given file once
        if filename not in checked:
            checked.add(filename)
            linecache.checkcache(filename)  # Refresh the linecache for this file

        # Get the source code line at the given line number
        line = linecache.getline(filename, lineno, f.f_globals)

        # Append the stack trace information for this frame
        extracted_list.append((filename, lineno, name, line))

    # Check if the task has an exception associated with it
    exc = task._exception

    # If no stack trace information was collected
    if not extracted_list:
        print(f'No stack for {task!r}', file=file)
    elif exc is not None:
        # If the task has an exception, print a traceback
        print(f'Traceback for {task!r} (most recent call last):', file=file)
    else:
        # Otherwise, just print the stack trace
        print(f'Stack for {task!r} (most recent call last):', file=file)

    # Print the extracted stack trace to the provided file
    traceback.print_list(extracted_list, file=file)

    # If an exception was caught in the task, print the exception details
    if exc is not None:
        for line in traceback.format_exception_only(exc.__class__, exc):
            print(line, file=file, end='')
","The _task_print_stack function is designed to print the stack trace for a Task object, including the source code locations and any associated exception details. It retrieves the stack information from the task, processes it, and formats the output to display the trace in a human-readable manner. This function is useful for debugging and tracing the execution path of tasks in asynchronous code, particularly when dealing with failed or incomplete tasks."
"def _is_debug_mode():
    # See: https://docs.python.org/3/library/asyncio-dev.html#asyncio-debug-mode.
    
    # Check if the 'dev_mode' flag is set in the sys.flags
    return sys.flags.dev_mode or (not sys.flags.ignore_environment and
                                  bool(os.environ.get('PYTHONASYNCIODEBUG')))
","The _is_debug_mode() function checks whether Python's asyncio debug mode is enabled. This function is useful for determining if the program should run in debug mode, which enables additional debugging information and logging for asyncio-related activities."
"def _get_function_source(func):
    # Unwrap the function to handle cases where it's a wrapped function (e.g., through decorators)
    func = inspect.unwrap(func)

    # If the function is a standard function
    if inspect.isfunction(func):
        # Get the code object of the function and extract the filename and first line number
        code = func.__code__
        return (code.co_filename, code.co_firstlineno)

    # If the function is a functools.partial (a partially-applied function)
    if isinstance(func, functools.partial):
        return _get_function_source(func.func)

    # If the function is a functools.partialmethod (a partially-applied method)
    if isinstance(func, functools.partialmethod):
        return _get_function_source(func.func)

    # If the function type is not recognized, return None
    return None
","The function _get_function_source extracts the source file and line number where a function was defined. It supports regular functions, functools.partial objects, and functools.partialmethod objects."
"def _format_callback_source(func, args, *, debug=False):
    # Get the formatted string representation of the function and its arguments
    func_repr = _format_callback(func, args, None, debug=debug)
    
    # Retrieve the source information (file and line number) of the function
    source = _get_function_source(func)
    
    # If the source information is available, append it to the function's representation
    if source:
        func_repr += f' at {source[0]}:{source[1]}'
    
    # Return the formatted function representation with source info if available
    return func_repr
","This function is used to generate a string representation of the function and its arguments. It formats the function in a way that's suitable for logging or debugging, including handling the function name and the arguments passed to it.
The debug flag might control additional details, such as whether to include extra debugging information."
"def _format_args_and_kwargs(args, kwargs, *, debug=False):
    """"""Format function arguments and keyword arguments.

    Special case for a single parameter: ('hello',) is formatted as ('hello').

    Note that this function only returns argument details when
    debug=True is specified, as arguments may contain sensitive
    information.
    """"""
    if not debug:
        return '()'

    # use reprlib to limit the length of the output
    items = []
    if args:
        items.extend(reprlib.repr(arg) for arg in args)
    if kwargs:
        items.extend(f'{k}={reprlib.repr(v)}' for k, v in kwargs.items())
    return '({})'.format(', '.join(items))
","The function _format_args_and_kwargs formats a function's positional (args) and keyword (kwargs) arguments for display or logging. This function is designed with a special focus on controlling the verbosity of the argument details based on the debug flag, and it uses reprlib to limit the output length for potentially large objects."
"def _format_callback(func, args, kwargs, *, debug=False, suffix=''):
    if isinstance(func, functools.partial):
        suffix = _format_args_and_kwargs(args, kwargs, debug=debug) + suffix
        return _format_callback(func.func, func.args, func.keywords,
                                debug=debug, suffix=suffix)

    if hasattr(func, '__qualname__') and func.__qualname__:
        func_repr = func.__qualname__
    elif hasattr(func, '__name__') and func.__name__:
        func_repr = func.__name__
    else:
        func_repr = repr(func)

    func_repr += _format_args_and_kwargs(args, kwargs, debug=debug)
    if suffix:
        func_repr += suffix
    return func_repr
","The function _format_callback is designed to generate a formatted string representation of a callback function, including its arguments, keyword arguments, and other relevant details. It's particularly useful when debugging or logging asynchronous callbacks."
"def extract_stack(f=None, limit=None):
    """"""Replacement for traceback.extract_stack() that only does the
    necessary work for asyncio debug mode.
    """"""
    if f is None:
        f = sys._getframe().f_back
    if limit is None:
        # Limit the amount of work to a reasonable amount, as extract_stack()
        # can be called for each coroutine and future in debug mode.
        limit = constants.DEBUG_STACK_DEPTH
    stack = traceback.StackSummary.extract(traceback.walk_stack(f),
                                           limit=limit,
                                           lookup_lines=False)
    stack.reverse()
    return stack
","The function extract_stack is a custom replacement for traceback.extract_stack() that is tailored for use in asyncio debug mode. It helps to efficiently extract stack traces with a focus on reducing overhead, particularly when debugging asynchronous operations."
"def wrap_future(future, *, loop=None):
    """"""Wrap concurrent.futures.Future object.""""""
    if isfuture(future):
        return future
    assert isinstance(future, concurrent.futures.Future), \
        f'concurrent.futures.Future is expected, got {future!r}'
    if loop is None:
        loop = events.get_event_loop()
    new_future = loop.create_future()
    _chain_future(future, new_future)
    return new_future
","The function wrap_future is designed to wrap a concurrent.futures.Future object into an asyncio Future object. This is useful when integrating concurrent.futures.Future with an asyncio event loop, as asyncio has its own Future implementation."
"def _call_set_state(source):
    if (destination.cancelled() and
            dest_loop is not None and dest_loop.is_closed()):
        return
    if dest_loop is None or dest_loop is source_loop:
        _set_state(destination, source)
    else:
        if dest_loop.is_closed():
            return
        dest_loop.call_soon_threadsafe(_set_state, destination, source)
","The function _call_set_state appears to be a helper function for managing the state of a Future object, potentially in a multi-loop asyncio context. It looks like it's designed to ensure that the state of the destination Future is updated based on the state of the source Future, possibly across different event loops."
"def _call_check_cancel(destination):
    """"""
    Checks if the destination Future is cancelled, and if so, propagates the cancellation
    to the source Future, depending on whether both futures belong to the same event loop.
    
    Args:
        destination (Future): The destination Future to check for cancellation.
    
    This function ensures that if the destination Future is cancelled, the source Future 
    is also cancelled, either immediately (if both are in the same event loop) or safely 
    in the event loop where the source Future resides (if they are in different loops).
    """"""
    if destination.cancelled():
        # Check if the destination Future is cancelled.
        
        if source_loop is None or source_loop is dest_loop:
            # If the source Future is not associated with an event loop or is
            # in the same event loop as the destination, directly cancel it.
            source.cancel()
        else:
            # If the source Future is in a different event loop, schedule the
            # cancellation in the source loop using call_soon_threadsafe to ensure 
            # cancellation is propagated asynchronously in the correct loop.
            source_loop.call_soon_threadsafe(source.cancel)
","The _call_check_cancel function propagates the cancellation of a destination Future to a source Future, ensuring that the cancellation occurs appropriately based on whether the futures are in the same or different event loops. If both futures are in the same loop, the source is cancelled immediately. If they are in different event loops, the function schedules the cancellation in the source's loop using call_soon_threadsafe. This is crucial for managing asynchronous tasks across multiple event loops, particularly in multi-threaded applications, where it ensures the proper cancellation of dependent tasks."
"def _set_state(future, other):
    """"""
    Sets the state of a future (or concurrent future) by copying the state from another future.
    
    Args:
        future (Future): The future whose state needs to be set.
        other (Future): The source future from which the state will be copied.
    
    This function determines the type of the `future` (whether it is a regular `Future` or a
    `concurrent.Future`), and depending on the type, it either copies the state from `other`
    to `future` using `_copy_future_state()` or uses `_set_concurrent_future_state()` to set
    the state for `concurrent.Future`.
    """"""
    if isfuture(future):
        # If 'future' is a regular Future, copy its state from 'other'.
        _copy_future_state(other, future)
    else:
        # If 'future' is a concurrent Future, set its state using a different method.
        _set_concurrent_future_state(future, other)
","The _set_state function is responsible for setting the state of one future (future) by copying the state from another (other). It checks whether the future is a regular Future or a concurrent.Future, and based on that, calls either _copy_future_state() for regular futures or _set_concurrent_future_state() for concurrent futures. This ensures that the appropriate method is used for setting the state, whether the future is part of the asyncio event loop or a concurrent task in a multi-threaded environment."
"def _chain_future(source, destination):
    """"""
    Chain two futures so that when one completes, the other does as well.

    This function ensures that the result (or exception) of the source future 
    is transferred to the destination future when the source completes. If the 
    destination is cancelled, the source future will also be cancelled.
    
    Args:
        source (Future or concurrent.futures.Future): The source future.
        destination (Future or concurrent.futures.Future): The destination future to be chained.

    Raises:
        TypeError: If either 'source' or 'destination' is not a valid Future or concurrent future.
        
    The function checks the type of both 'source' and 'destination' to ensure they are valid futures 
    (either asyncio.Future or concurrent.futures.Future). It retrieves the event loop for both futures 
    (if they are asyncio futures) and proceeds to chain them by copying the result or exception from 
    the source to the destination and handling cancellation propagation.
    """"""
    # Ensure both source and destination are valid futures
    if not isfuture(source) and not isinstance(source, concurrent.futures.Future):
        raise TypeError('A future is required for source argument')
    if not isfuture(destination) and not isinstance(destination, concurrent.futures.Future):
        raise TypeError('A future is required for destination argument')

    # Get the event loop for the source and destination futures, if applicable
    source_loop = _get_loop(source) if isfuture(source) else None
    dest_loop = _get_loop(destination) if isfuture(destination) else None
","The _chain_future function links two futures (source and destination) in such a way that when one completes, the other is also completed with the same result or exception. If the source future is cancelled, the destination future will also be cancelled. The function checks if both source and destination are valid futures (either asyncio.Future or concurrent.futures.Future). It retrieves the event loops for both futures if they are asyncio-based and prepares the futures to transfer the result or exception between them while ensuring cancellation propagation."
